Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Malawi,12,12,19,23.9342465753425,1,0.793841575091574,70,0-14
Malawi,25,12,54,24,2.08333333333333,2.25,87,0-14
Malawi,12,12,17,23.9013698630137,1,0.711256304447501,89,0-14
Malawi,0,12,34,23.3095890410959,0,1.45862717442407,92,0-14
Malawi,7,12,33,23.7698630136986,0.583333333333333,1.38831258644537,97,0-14
Malawi,30,12,72,23.7369863013699,2.5,3.03324099722991,99,0-14
Malawi,2,12,8,23.8027397260274,0.166666666666667,0.33609576427256,118,0-14
Malawi,6,12,66,23.7698630136986,0.5,2.77662517289074,121,0-14
Malawi,24,12,55,23.9342465753425,2,2.29796245421245,125,0-14
Uganda,1,12,4,18.0164383561644,0.0833333333333333,0.222019464720194,6,0-14
Uganda,1,12,13,18.0493150684931,0.0833333333333333,0.720248937462054,7,0-14
Uganda,0,12,8,19.0356164383562,0,0.420264824409901,52,0-14
Uganda,4,12,7,17.0301369863014,0.333333333333333,0.411036036036035,54,0-14
Uganda,7,12,9,18.1479452054794,0.583333333333333,0.49592391304348,55,0-14
Uganda,3,12,11,17.9835616438356,0.25,0.611669713589275,57,0-14
Uganda,2,12,26,18.0493150684931,0.166666666666667,1.44049787492411,58,0-14
Uganda,0,12,8,14.9260273972603,0,0.5359765051395,59,0-14
Uganda,6,12,19,18.0493150684931,0.5,1.052671523983,65,0-14
Uganda,0,12,41,17.9506849315068,0,2.28403540903542,67,0-14
Uganda,3,12,16,16.8986301369863,0.25,0.946822308690013,83,0-14
Uganda,49,12,79,16.3397260273973,4.08333333333333,4.83484238765928,84,0-14
Uganda,1,12,33,18.5753424657534,0.0833333333333333,1.77654867256637,95,0-14
Uganda,1,12,20,18.0493150684931,0.0833333333333333,1.10807528840316,101,0-14
Uganda,10,12,32,17.0301369863014,0.833333333333333,1.87902187902188,102,0-14
Uganda,2,12,15,17.9506849315068,0.166666666666667,0.835622710622713,113,0-14
Uganda,0,12,9,17.786301369863,0,0.506007393715342,114,0-14
Uganda,0,12,19,18.2465753424658,0,1.04129129129129,115,0-14
Uganda,2,12,5,17.4904109589041,0.166666666666667,0.285870927318296,124,0-14
Zimbabwe,42,12,23,25.0849315068493,3.5,0.91688510266492,2,0-14
Zimbabwe,2,12,3,15.2219178082192,0.166666666666667,0.197084233261339,16,0-14
Zimbabwe,17,12,31,25.5123287671233,1.41666666666667,1.21509879725086,18,0-14
Zimbabwe,3,12,108,24.8876712328767,0.25,4.33949801849406,21,0-14
Zimbabwe,0,12,2,14.0712328767123,0,0.142133956386293,35,0-14
Zimbabwe,0,12,4,24.9534246575342,0,0.160298638559508,39,0-14
Zimbabwe,1,12,3,13.6109589041096,0.0833333333333333,0.220410628019323,75,0-14
Zimbabwe,5,12,13,24.8876712328767,0.416666666666667,0.522346983707618,77,0-14
Zimbabwe,24,12,1,23.1452054794521,2,0.0432054924242423,91,0-14
Zimbabwe,7,12,9,23.7698630136986,0.583333333333333,0.378630705394191,94,0-14
Zimbabwe,4,12,15,24.8876712328767,0.333333333333333,0.602708058124175,108,0-14
Zimbabwe,1,12,3,14.5972602739726,0.0833333333333333,0.205518018018018,117,0-14
Zimbabwe,7,12,12,24.8876712328767,0.583333333333333,0.48216644649934,119,0-14
